Site_ID,Period,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
9924,0.000000,0.348133,0.056176,0.118208,0.073334,0.095052,0.144674,0.363231,0.122650,0.334539,0.035279
9925,0.000000,0.236068,0.090289,0.141049,0.137546,0.167533,0.238011,0.192716,0.170144,0.336957,0.030903
9926,0.000000,0.134554,0.050774,0.167447,0.118424,0.119082,0.269943,0.201941,0.162480,0.224686,0.021773
9927,0.000000,0.089512,0.080612,0.218523,0.097647,0.126609,0.249688,0.134643,0.160985,0.181795,0.033999
9928,0.000000,0.238391,0.069234,0.107331,0.107433,0.145117,0.163993,0.274546,0.200801,0.236584,0.033781
9929,0.000000,0.215729,0.149674,0.130427,0.052630,0.108260,0.151826,0.088744,0.168996,0.155388,0.032956
9930,0.000000,0.205554,0.080150,0.224207,0.077024,0.101084,0.121100,0.128813,0.107313,0.263807,0.026915
9931,0.000000,0.156160,0.079266,0.120178,0.046379,0.165226,0.113808,0.124212,0.171431,0.212207,0.015711
9932,0.000000,0.172453,0.104721,0.145140,0.051876,0.137817,0.154151,0.163165,0.150147,0.234293,0.022347
9933,0.000000,0.176126,0.050502,0.186113,0.078245,0.226593,0.066326,0.210474,0.109309,0.221514,0.029797
9934,0.000000,0.189670,0.043590,0.164676,0.103395,0.227165,0.109623,0.186138,0.187713,0.163998,0.027163
9935,0.000000,0.302438,0.080725,0.160535,0.073850,0.179870,0.182899,0.146991,0.148837,0.204305,0.036106
9936,0.000000,0.131607,0.046922,0.161706,0.075374,0.155398,0.118598,0.111606,0.185157,0.147599,0.030938
9937,0.000000,0.141690,0.057025,0.315545,0.087739,0.150191,0.117618,0.128275,0.257614,0.155578,0.038854
9938,0.000000,0.212672,0.060464,0.218810,0.108401,0.187144,0.117951,0.122841,0.250842,0.119710,0.037045
9939,0.000000,0.128118,0.056624,0.151144,0.086616,0.122734,0.097063,0.125403,0.190021,0.179728,0.044748
9940,0.000000,0.219437,0.089126,0.131278,0.106970,0.136402,0.099054,0.108861,0.183950,0.224573,0.028165
9941,0.000000,0.124806,0.108234,0.330047,0.083287,0.081964,0.066037,0.158332,0.277424,0.187641,0.086332
9942,0.000000,0.226205,0.100526,0.161189,0.110151,0.141492,0.100863,0.122364,0.188223,0.253390,0.097652
9943,0.000000,0.394751,0.118413,0.176307,0.131109,0.209272,0.109269,0.162573,0.158521,0.201110,0.055058
9944,0.000000,0.198619,0.106417,0.141080,0.190061,0.228148,0.124458,0.089370,0.264844,0.209171,0.043607
9945,0.000000,0.317057,0.065005,0.179557,0.088235,0.164940,0.159205,0.101986,0.242004,0.152983,0.045282
9946,0.000000,0.255918,0.074612,0.146258,0.081703,0.227711,0.113231,0.133566,0.236235,0.238286,0.029287
9947,0.000000,0.410750,0.051032,0.168675,0.055192,0.176917,0.099311,0.093122,0.179567,0.224692,0.026736
9948,0.000000,0.442434,0.066926,0.262717,0.078092,0.164887,0.089683,0.081718,0.148395,0.160980,0.025342
9949,0.000000,0.384991,0.067214,0.194855,0.068068,0.179799,0.115731,0.066236,0.102306,0.206031,0.025123
9950,0.000000,0.271267,0.084321,0.148268,0.103528,0.141705,0.076958,0.117153,0.091768,0.146003,0.030906
9951,0.000000,0.183478,0.063907,0.132677,0.090748,0.236577,0.109905,0.151551,0.111194,0.114261,0.036438
9952,0.000000,0.242798,0.052967,0.191433,0.064690,0.141487,0.062477,0.176007,0.174782,0.121862,0.042699
9953,0.000000,0.178317,0.047836,0.171179,0.075845,0.139099,0.105922,0.157110,0.157874,0.174940,0.034695
9954,0.000000,0.169438,0.091434,0.147196,0.079470,0.130959,0.100377,0.229393,0.122677,0.087765,0.034695
9955,0.000000,0.159365,0.037266,0.122434,0.079651,0.085096,0.104530,0.152225,0.179814,0.119128,0.058739
9956,0.000000,0.126970,0.043878,0.121742,0.076786,0.090561,0.081649,0.343674,0.322010,0.131125,0.041502
9957,0.000000,0.106176,0.072609,0.148935,0.072123,0.099112,0.128559,0.263275,0.231517,0.099156,0.050879
9958,0.000000,0.112388,0.045225,0.182397,0.150276,0.162936,0.095300,0.243265,0.339177,0.150153,0.031769
9959,0.000000,0.186658,0.075664,0.187906,0.083700,0.092842,0.169568,0.195325,0.392971,0.122935,0.039861
9960,0.000000,0.153707,0.078817,0.119945,0.044710,0.136616,0.138405,0.187466,0.321577,0.105614,0.044057
9961,0.000000,0.178343,0.057419,0.139548,0.087144,0.147507,0.111348,0.151957,0.307105,0.109602,0.054456
9962,0.000000,0.145266,0.063202,0.180011,0.090211,0.137742,0.077793,0.221943,0.221838,0.180972,0.040009
9963,0.000000,0.150388,0.074990,0.160060,0.055860,0.158588,0.087132,0.142495,0.258895,0.134395,0.049657
9964,0.000000,0.084875,0.059796,0.160935,0.059871,0.146713,0.155221,0.119013,0.266781,0.118118,0.035131
9965,0.000000,0.213487,0.038513,0.169292,0.068855,0.137214,0.128587,0.118197,0.247987,0.182860,0.050763
9966,0.000000,0.233691,0.063509,0.107802,0.109332,0.197444,0.144565,0.093647,0.303395,0.065961,0.045505
9967,0.000000,0.177837,0.077023,0.214968,0.126219,0.130044,0.092289,0.112599,0.268206,0.251843,0.037650
9968,0.000000,0.164915,0.054468,0.182516,0.158197,0.071941,0.066804,0.185491,0.356597,0.087877,0.053991
9969,0.000000,0.135541,0.049078,0.171439,0.122102,0.049026,0.102870,0.169343,0.384077,0.099315,0.071425
9970,0.000000,0.202426,0.073027,0.111527,0.171742,0.062728,0.056387,0.101499,0.269618,0.144669,0.048142
9971,0.000000,0.154051,0.059487,0.121881,0.156931,0.113944,0.068117,0.127269,0.281153,0.215017,0.047217
9972,0.000000,0.127668,0.042522,0.313669,0.142821,0.104144,0.074858,0.085947,0.196805,0.169164,0.073384
9973,0.000000,0.157971,0.067706,0.147669,0.090271,0.093460,0.090109,0.131348,0.155485,0.203493,0.067497
9974,0.000000,0.117870,0.039618,0.244100,0.049031,0.138074,0.060442,0.121988,0.256584,0.212849,0.053272
9975,0.000000,0.120346,0.040128,0.203980,0.049067,0.091561,0.044843,0.061177,0.253960,0.204883,0.087115
9976,0.000000,0.089113,0.043935,0.171678,0.083039,0.065458,0.075305,0.094464,0.131945,0.185168,0.068142
9977,0.000000,0.061106,0.062847,0.140401,0.065271,0.092999,0.109710,0.076781,0.118965,0.198825,0.047779
9978,0.000000,0.083280,0.062284,0.161914,0.100646,0.065086,0.058678,0.096549,0.137208,0.142200,0.097602
9979,0.000000,0.093345,0.039033,0.082895,0.089687,0.074918,0.062702,0.106891,0.101277,0.126912,0.133586
9980,0.000000,0.063330,0.040686,0.081994,0.106756,0.115539,0.069367,0.123103,0.201996,0.115223,0.082999
9981,0.000000,0.087805,0.054209,0.067862,0.089836,0.078894,0.091220,0.118101,0.122018,0.140239,0.048927
9982,0.000000,0.052871,0.045147,0.085664,0.088613,0.139682,0.057587,0.140722,0.186895,0.088499,0.046102
9983,0.000000,0.053145,0.036188,0.089784,0.096888,0.216040,0.064658,0.069854,0.206630,0.139616,0.100621
9984,0.000000,0.048320,0.056641,0.111187,0.117400,0.215691,0.056214,0.157237,0.233877,0.125204,0.061839
9985,0.000000,0.076778,0.066452,0.047636,0.069030,0.162108,0.066489,0.156043,0.221023,0.100300,0.056366
9986,0.000000,0.114314,0.063415,0.050994,0.092643,0.189183,0.083801,0.250072,0.225436,0.170059,0.067651
9987,0.000000,0.091090,0.058284,0.062182,0.058279,0.136875,0.076926,0.113829,0.214195,0.337194,0.049307
9988,0.000000,0.073592,0.044348,0.067080,0.048598,0.218028,0.066988,0.188149,0.184402,0.188782,0.093360
9989,0.000000,0.048867,0.030018,0.057089,0.028514,0.170764,0.073374,0.289540,0.130504,0.201693,0.061188
9990,0.000000,0.063828,0.045547,0.070385,0.042941,0.119006,0.104941,0.260108,0.238794,0.352413,0.069155
9991,0.000000,0.080849,0.058251,0.118940,0.028278,0.142281,0.078841,0.154854,0.134629,0.219820,0.051871
9992,0.000000,0.035738,0.055305,0.097966,0.029597,0.208138,0.059302,0.150876,0.176749,0.150406,0.038980
9993,0.000000,0.106369,0.072691,0.081785,0.049750,0.177263,0.082105,0.097010,0.234646,0.156269,0.041666
9994,0.000000,0.081152,0.079531,0.104226,0.044101,0.125604,0.092115,0.128735,0.304919,0.114848,0.040406
9995,0.000000,0.095253,0.035993,0.076761,0.055310,0.066569,0.058594,0.092234,0.167731,0.164828,0.048788
9996,0.000000,0.051523,0.045498,0.098970,0.071681,0.142012,0.046453,0.062148,0.264140,0.136093,0.050133
9997,0.000000,0.069441,0.065028,0.282960,0.118108,0.224654,0.087140,0.076286,0.112544,0.089260,0.094086
9998,0.000000,0.085180,0.099741,0.137075,0.105738,0.210121,0.137679,0.126082,0.166970,0.101172,0.113179
9999,0.000000,0.101664,0.074621,0.123184,0.124165,0.199342,0.175689,0.146470,0.212659,0.076713,0.106075
10000,0.000000,0.087059,0.063531,0.102350,0.073310,0.138516,0.079846,0.153525,0.096700,0.140735,0.070014
10001,0.000000,0.130233,0.050386,0.134302,0.077382,0.088821,0.212109,0.198440,0.202806,0.134700,0.073629
10002,0.000000,0.142462,0.041516,0.153595,0.107490,0.142334,0.131412,0.173716,0.109924,0.104813,0.101904
10003,0.000000,0.106268,0.076352,0.170421,0.073604,0.215318,0.213356,0.139391,0.201995,0.111945,0.067041
10004,0.000000,0.092777,0.076218,0.150329,0.073300,0.200120,0.289750,0.129701,0.351757,0.100051,0.047279
10005,0.000000,0.134913,0.058888,0.101962,0.058676,0.146440,0.157125,0.322949,0.285781,0.110671,0.046436
10006,0.000000,0.094110,0.044261,0.099499,0.070642,0.146537,0.185008,0.135217,0.214878,0.104267,0.037354
10007,0.000000,0.129425,0.084085,0.089590,0.093847,0.132434,0.167917,0.275834,0.105077,0.126070,0.027723
10008,0.000000,0.126075,0.072408,0.074227,0.120599,0.087304,0.294919,0.174604,0.091259,0.077743,0.022876
10009,0.000000,0.178660,0.068539,0.117625,0.081995,0.100211,0.277996,0.206773,0.159373,0.064475,0.025576
10010,0.000000,0.211389,0.051432,0.132212,0.098783,0.170219,0.196430,0.141098,0.147352,0.073104,0.038501
10011,0.000000,0.080891,0.026713,0.261301,0.061489,0.117580,0.204306,0.212000,0.095493,0.102109,0.039249
10012,0.000000,0.120885,0.058268,0.212033,0.075870,0.144049,0.420855,0.211794,0.198390,0.096282,0.041002
10013,0.000000,0.168139,0.052027,0.142396,0.207832,0.097954,0.232629,0.142078,0.240629,0.120874,0.027601
10014,0.000000,0.167213,0.045227,0.250089,0.097816,0.201457,0.221491,0.254802,0.174725,0.084015,0.055802
10015,0.000000,0.207608,0.058533,0.085112,0.154687,0.076112,0.140652,0.205073,0.227959,0.095244,0.053545
10016,0.000000,0.149028,0.058099,0.131183,0.188005,0.182453,0.143807,0.214749,0.105021,0.161625,0.044991
10017,0.000000,0.174606,0.052896,0.147462,0.168677,0.122651,0.127103,0.166718,0.161624,0.107244,0.036886
10018,0.000000,0.164453,0.145330,0.136525,0.175866,0.144663,0.103858,0.216182,0.147267,0.159363,0.037384
10019,0.000000,0.227828,0.087915,0.079704,0.109081,0.081526,0.339495,0.163634,0.097837,0.164920,0.050347
10020,0.000000,0.232156,0.134282,0.138528,0.142518,0.086068,0.245824,0.178751,0.222201,0.312358,0.039720
10021,0.000000,0.207979,0.066244,0.142911,0.113758,0.112859,0.236318,0.193325,0.171921,0.287602,0.021852
10022,0.000000,0.358627,0.075963,0.062450,0.090399,0.186638,0.180221,0.167138,0.115677,0.290252,0.043502
10023,0.000000,0.210769,0.114483,0.071775,0.124941,0.140017,0.217156,0.343625,0.114226,0.288880,0.025305
10024,0.000000,0.111595,0.098502,0.113056,0.189581,0.147136,0.170589,0.223531,0.105621,0.239863,0.036449
10025,0.000000,0.193588,0.117264,0.084013,0.137594,0.193645,0.283982,0.180109,0.223617,0.202843,0.022381
10026,0.000000,0.122409,0.105041,0.148902,0.063743,0.206095,0.111957,0.206485,0.132316,0.229290,0.028572
10027,0.000000,0.236337,0.137244,0.175949,0.075497,0.191321,0.136070,0.134642,0.189968,0.177303,0.037208
10028,0.000000,0.193747,0.111237,0.193004,0.065527,0.147942,0.220574,0.158983,0.132417,0.079591,0.033012
10029,0.000000,0.181983,0.091677,0.209143,0.071204,0.208715,0.087590,0.134788,0.220051,0.192478,0.026757
10030,0.000000,0.188992,0.067068,0.196008,0.064014,0.277456,0.082886,0.157439,0.218052,0.137318,0.025995
10031,0.000000,0.210745,0.052627,0.117728,0.084731,0.229822,0.112174,0.139833,0.136440,0.279859,0.033661
10032,0.000000,0.144294,0.035159,0.141762,0.084329,0.173893,0.058616,0.149006,0.149211,0.209950,0.035573
10033,0.000000,0.105265,0.072079,0.103576,0.079913,0.217620,0.087747,0.115499,0.181809,0.175010,0.029408
10034,0.000000,0.130705,0.039145,0.238079,0.130085,0.170063,0.092205,0.116687,0.199782,0.126370,0.030797
10035,0.000000,0.156237,0.052571,0.132525,0.140722,0.172102,0.127762,0.154437,0.487703,0.181456,0.039391
10036,0.000000,0.129041,0.098651,0.289554,0.136387,0.131997,0.080868,0.212923,0.273557,0.112722,0.039391
10037,0.000000,0.214101,0.070944,0.159013,0.117078,0.170876,0.082717,0.153581,0.164082,0.206002,0.032093
10038,0.000000,0.220219,0.066132,0.205454,0.074985,0.265951,0.107132,0.097487,0.134577,0.152229,0.021874
10039,0.000000,0.177355,0.073092,0.184013,0.100318,0.164131,0.069545,0.152945,0.227550,0.203457,0.051550
10040,0.000000,0.267763,0.098803,0.145293,0.123265,0.113970,0.095593,0.106953,0.260623,0.145102,0.058626
10041,0.000000,0.372168,0.099894,0.090628,0.086692,0.139476,0.072396,0.180535,0.162884,0.151579,0.083107
10042,0.000000,0.449618,0.092784,0.064121,0.067016,0.224310,0.097448,0.108866,0.323950,0.122079,0.070039
10043,0.000000,0.510155,0.106764,0.170021,0.132153,0.130771,0.136166,0.162160,0.187759,0.228528,0.023159
10044,0.000000,0.470814,0.079848,0.223443,0.072503,0.186709,0.087939,0.101866,0.175901,0.177179,0.025252
10045,0.000000,0.404808,0.069851,0.096994,0.066948,0.114399,0.173311,0.058158,0.177289,0.314475,0.025171
10046,0.000000,0.299057,0.054293,0.181473,0.082299,0.206618,0.097035,0.071634,0.122870,0.213009,0.026315
10047,0.000000,0.244213,0.069959,0.229867,0.076808,0.127307,0.131122,0.096092,0.106145,0.198003,0.030954
10048,0.000000,0.153364,0.052002,0.164888,0.054148,0.103420,0.129841,0.139168,0.160877,0.159188,0.021062
10049,0.000000,0.140074,0.037316,0.135726,0.059283,0.103555,0.111813,0.256560,0.124215,0.177223,0.048454
10050,0.000000,0.165267,0.053506,0.116527,0.068474,0.169594,0.125391,0.178254,0.246242,0.143588,0.042272
10051,0.000000,0.163187,0.045404,0.148877,0.120643,0.157046,0.118385,0.135565,0.209864,0.156794,0.039413
10052,0.000000,0.186745,0.050912,0.324050,0.146303,0.127645,0.152724,0.241618,0.351375,0.277304,0.040703
10053,0.000000,0.204751,0.049918,0.124806,0.116837,0.144520,0.148194,0.252221,0.275881,0.199230,0.048993
10054,0.000000,0.203639,0.035701,0.125858,0.089568,0.128369,0.152749,0.230928,0.237767,0.208720,0.046984
10055,0.000000,0.141877,0.035749,0.120952,0.087471,0.204580,0.088014,0.198097,0.342930,0.100429,0.047253
10056,0.000000,0.150397,0.032432,0.141203,0.110588,0.126504,0.151562,0.186813,0.293015,0.126365,0.026765
10057,0.000000,0.165687,0.087560,0.063519,0.076306,0.143205,0.064902,0.156642,0.328467,0.145052,0.041219
10058,0.000000,0.092545,0.047067,0.123986,0.073768,0.221522,0.082203,0.150549,0.344716,0.100825,0.032423
10059,0.000000,0.112299,0.068640,0.102582,0.083143,0.134578,0.102244,0.169007,0.133249,0.056052,0.029468
10060,0.000000,0.139654,0.057068,0.195978,0.078847,0.277070,0.081830,0.091502,0.221502,0.114653,0.059908
10061,0.000000,0.267989,0.096134,0.242082,0.051614,0.136100,0.129748,0.123525,0.399889,0.109394,0.033961
10062,0.000000,0.138724,0.052905,0.173875,0.053089,0.167379,0.157752,0.129126,0.321843,0.124211,0.044431
10063,0.000000,0.120758,0.029823,0.159708,0.069963,0.128219,0.119346,0.111243,0.313651,0.087123,0.052527
10064,0.000000,0.106621,0.055815,0.169959,0.094370,0.124385,0.209747,0.101410,0.285599,0.110134,0.035598
10065,0.000000,0.184205,0.043992,0.213839,0.115287,0.117066,0.106964,0.164445,0.309866,0.160199,0.036422
10066,0.000000,0.098277,0.092004,0.122429,0.164087,0.078412,0.053164,0.152411,0.265128,0.151583,0.049839
10067,0.000000,0.110334,0.055395,0.166572,0.118547,0.087620,0.080738,0.265758,0.275754,0.145406,0.044118
10068,0.000000,0.065344,0.046527,0.120818,0.100103,0.093538,0.067914,0.084081,0.198172,0.107032,0.061715
10069,0.000000,0.155933,0.074538,0.143956,0.141089,0.135176,0.073487,0.119419,0.270115,0.197585,0.032140
10070,0.000000,0.099619,0.046668,0.123480,0.087893,0.081140,0.080615,0.138121,0.179466,0.250610,0.043784
10071,0.000000,0.091928,0.035335,0.230371,0.102874,0.165265,0.047373,0.085261,0.198757,0.181125,0.049950
10072,0.000000,0.086267,0.054343,0.137145,0.048046,0.091910,0.041467,0.084973,0.254085,0.260797,0.046385
10073,0.000000,0.065840,0.050078,0.161091,0.041238,0.111467,0.051757,0.131369,0.205919,0.202724,0.060569
10074,0.000000,0.053419,0.093426,0.113865,0.076581,0.080635,0.037141,0.092127,0.180378,0.167651,0.065393
10075,0.000000,0.076048,0.056297,0.127082,0.052240,0.070921,0.070100,0.152101,0.178390,0.106983,0.102507
10076,0.000000,0.056381,0.042897,0.114814,0.078613,0.114250,0.075715,0.102401,0.163654,0.139660,0.083579
10077,0.000000,0.047322,0.048310,0.130081,0.154481,0.063726,0.093615,0.085200,0.113756,0.139478,0.068042
10078,0.000000,0.087180,0.063386,0.128250,0.171569,0.111811,0.069723,0.084165,0.178861,0.176267,0.093647
10079,0.000000,0.057606,0.059196,0.081155,0.101923,0.181349,0.057780,0.122284,0.261298,0.141454,0.054836
10080,0.000000,0.067394,0.058434,0.052484,0.105113,0.136461,0.115881,0.163723,0.220548,0.152788,0.046221
10081,0.000000,0.061809,0.082381,0.068394,0.090506,0.219394,0.100519,0.221149,0.175040,0.116414,0.071137
10082,0.000000,0.070283,0.045704,0.084660,0.082626,0.190301,0.082388,0.143392,0.235833,0.069348,0.057927
10083,0.000000,0.115499,0.057376,0.065290,0.058702,0.152996,0.066396,0.179398,0.177148,0.137934,0.076385
10084,0.000000,0.122332,0.094391,0.118726,0.058877,0.137759,0.064004,0.224853,0.155477,0.195622,0.044712
10085,0.000000,0.097405,0.078537,0.069139,0.054279,0.103416,0.070040,0.207935,0.155084,0.214573,0.038790
10086,0.000000,0.087513,0.072074,0.047355,0.052478,0.124422,0.075295,0.240628,0.225216,0.224588,0.070261
10087,0.000000,0.104794,0.049958,0.078469,0.099634,0.135440,0.066837,0.227662,0.250668,0.215073,0.037195
10088,0.000000,0.085838,0.039521,0.066971,0.050393,0.106558,0.093047,0.141217,0.176649,0.114060,0.043135
10089,0.000000,0.099579,0.049188,0.085617,0.042550,0.132054,0.075154,0.125144,0.190836,0.156141,0.039268
10090,0.000000,0.055465,0.072822,0.147927,0.058072,0.209021,0.111297,0.218102,0.206875,0.118413,0.059786
10091,0.000000,0.060275,0.051037,0.089160,0.063113,0.184091,0.062788,0.134214,0.158435,0.102430,0.041472
10092,0.000000,0.071778,0.063893,0.072302,0.042478,0.119287,0.121237,0.199766,0.304981,0.109659,0.049499
10093,0.000000,0.080868,0.073588,0.082236,0.079186,0.089639,0.034968,0.095395,0.176806,0.163964,0.040390
10094,0.000000,0.052055,0.044239,0.080812,0.070574,0.096564,0.059261,0.094910,0.148529,0.131618,0.032857
10095,0.000000,0.100888,0.039475,0.130578,0.087700,0.161658,0.085136,0.225955,0.169501,0.093919,0.079969
10096,0.000000,0.082476,0.055145,0.147185,0.155908,0.201738,0.189030,0.124781,0.195453,0.165006,0.097292
10097,0.000000,0.085780,0.041553,0.079626,0.068639,0.225240,0.175600,0.172601,0.174851,0.106234,0.068234
10098,0.000000,0.123441,0.042132,0.082666,0.039708,0.166594,0.130518,0.181997,0.191495,0.108940,0.049057
10099,0.000000,0.091660,0.038880,0.183483,0.087977,0.097754,0.105213,0.161428,0.137216,0.107852,0.085847
10100,0.000000,0.109421,0.055235,0.084184,0.128715,0.133060,0.205215,0.201109,0.227377,0.142694,0.094626
10101,0.000000,0.128163,0.068199,0.107065,0.084886,0.146199,0.301887,0.194226,0.196803,0.107800,0.061812
10102,0.000000,0.091884,0.056800,0.097328,0.119760,0.155857,0.159458,0.236968,0.168689,0.123468,0.048392
10103,0.000000,0.131730,0.112293,0.064742,0.089165,0.161729,0.169605,0.319396,0.325937,0.104073,0.040894
10104,0.000000,0.089311,0.082576,0.097907,0.066303,0.112490,0.277356,0.182347,0.193896,0.101081,0.027120
10105,0.000000,0.134558,0.044462,0.050238,0.108369,0.108949,0.226811,0.125228,0.168119,0.081952,0.020256
10106,0.000000,0.117248,0.059990,0.095565,0.073853,0.140137,0.202291,0.102005,0.131723,0.139137,0.031087
10107,0.000000,0.128576,0.069647,0.138902,0.113262,0.089098,0.271357,0.176527,0.125185,0.070467,0.027657
10108,0.000000,0.083208,0.061914,0.151075,0.061473,0.081944,0.296567,0.131215,0.163445,0.092736,0.019815
10109,0.000000,0.116453,0.082500,0.186116,0.083882,0.072406,0.415033,0.131962,0.117594,0.086684,0.025743
10110,0.000000,0.162781,0.058462,0.241793,0.100103,0.062652,0.248815,0.164836,0.117007,0.094614,0.031915
10111,0.000000,0.309322,0.047741,0.214547,0.120834,0.088951,0.211803,0.167957,0.120308,0.138719,0.032465
10112,0.000000,0.232192,0.061669,0.102111,0.115602,0.107040,0.226181,0.191490,0.111804,0.091650,0.043609
10113,0.000000,0.218066,0.063910,0.151408,0.162718,0.148813,0.125376,0.244753,0.169947,0.098238,0.062493
10114,0.000000,0.270469,0.068507,0.139402,0.149700,0.197229,0.267673,0.222226,0.183436,0.093135,0.052351
10115,0.000000,0.192465,0.097475,0.186293,0.174825,0.087195,0.132277,0.322319,0.121685,0.150260,0.035608
